0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,117,117,117,117,117,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,121,0,0,101,102,102,102,102,102,102,107,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,117,0,0,0,127,130,
0,0,0,0,0,0,0,0,0,0,122,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,126,0,121,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,119,0,0,123,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102,107,102,102,102,102,
0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102,102,102,107,102,102,102,102,103,0,0,0,0,0,0,0,0,0,0,0,101,102,102,102,107,102,102,102,102,102,103,0,0,112,112,112,112,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,114,0,0,0,0,
0,121,0,0,0,0,119,0,129,0,0,114,123,0,0,0,125,117,117,117,0,126,0,118,0,0,0,0,122,0,0,114,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,114,0,0,0,121,0,0,0,0,0,0,0,122,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,121,0,0,0,114,0,0,0,0,
0,0,0,0,101,102,102,102,102,102,102,107,102,103,0,0,101,102,102,102,102,102,102,107,102,103,0,0,0,0,0,114,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,112,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,
0,0,0,0,0,0,0,122,0,0,0,114,0,0,0,0,0,0,0,0,0,122,0,114,0,0,0,0,0,0,0,114,0,0,0,121,0,101,102,103,0,0,121,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,122,0,0,0,112,112,112,112,112,0,0,117,0,0,116,0,0,0,121,0,0,117,0,0,0,114,0,0,121,0,
0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,114,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,121,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,112,112,112,0,0,0,112,112,112,112,112,112,112,112,0,0,0,
0,0,0,0,117,0,0,0,0,0,118,114,0,0,0,0,0,119,0,0,129,0,0,114,118,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,122,0,0,0,0,0,0,122,0,121,0,0,0,0,0,0,
0,0,0,0,101,102,102,102,102,102,102,107,102,103,0,0,101,102,102,102,102,102,102,107,102,103,0,0,121,0,0,114,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,122,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102,102,102,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,
0,0,0,0,0,0,0,0,122,0,0,114,0,0,0,0,0,0,0,0,122,0,0,114,0,0,0,0,0,0,0,114,0,0,121,0,0,101,102,103,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,107,102,
0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,121,114,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102,102,102,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,114,0,
0,0,0,0,0,119,0,0,0,0,129,114,124,0,0,0,0,0,0,0,0,119,0,114,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,104,105,105,106,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,119,0,127,0,0,121,0,0,0,0,0,0,0,0,0,0,114,0,
0,121,0,0,101,102,102,102,102,102,102,107,102,103,0,0,101,102,102,102,102,102,102,107,102,103,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,109,109,109,105,106,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,102,102,102,102,103,0,0,0,0,0,0,0,0,0,0,0,0,114,117,
0,0,0,0,0,0,0,122,0,0,0,114,0,0,0,0,0,0,0,122,0,0,0,114,0,0,0,0,0,0,0,114,0,0,121,0,0,101,102,103,0,0,0,0,0,0,0,0,0,0,0,122,108,109,109,109,105,105,106,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,121,0,0,0,0,0,121,101,102,102,
0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,121,0,0,114,0,0,122,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,108,109,109,109,106,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,129,0,0,0,114,117,0,0,0,0,126,0,121,0,0,0,114,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,108,109,109,109,105,105,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,
0,0,0,0,101,102,102,102,102,102,102,107,102,103,0,0,101,102,102,102,102,102,102,107,102,103,0,0,0,0,0,114,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,108,109,109,109,105,105,106,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,121,0,0,0,0,0,0,122,0,114,0,0,0,0,0,0,122,0,0,0,0,114,0,0,0,0,0,0,0,114,0,0,0,0,0,101,102,103,0,0,0,0,0,0,118,118,118,118,118,0,117,0,0,129,0,0,116,108,109,109,109,109,109,109,105,105,106,0,0,129,0,0,0,0,0,0,117,0,0,0,0,0,115,0,0,0,129,0,124,0,0,117,0,0,0,0,119,0,
0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,105,105,105,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,107,102,102,102,
0,0,0,0,0,0,0,0,118,0,0,114,0,0,0,0,0,119,0,0,129,0,125,114,117,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,122,0,0,114,0,0,0,
0,121,0,0,101,102,102,102,102,102,102,107,102,103,0,0,101,102,102,102,102,102,102,107,102,103,0,0,0,0,0,114,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,
0,0,0,0,0,0,0,0,0,122,0,114,0,0,0,0,0,0,0,0,122,0,0,114,0,0,0,121,0,0,0,114,0,0,0,121,0,101,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,114,0,121,0,
0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,122,0,0,0,114,0,0,0,0,0,0,122,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,
0,116,0,0,117,0,0,0,0,129,0,114,124,0,0,0,0,0,0,0,121,0,119,114,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,0,0,120,120,120,0,0,120,120,120,0,0,120,120,120,0,0,120,120,120,0,0,120,120,120,0,0,120,120,120,0,0,120,120,120,0,0,120,120,120,0,0,120,114,120,0,0,
105,105,106,0,101,102,102,102,102,102,102,102,102,103,0,0,101,102,102,102,102,102,102,105,102,103,0,0,117,0,0,114,0,0,117,0,0,121,0,0,0,0,0,119,0,0,0,0,123,0,113,112,113,0,0,113,112,113,0,0,113,112,113,0,0,113,112,113,0,0,113,112,113,0,0,113,112,113,0,0,113,112,113,0,0,113,112,113,0,0,113,112,113,0,0,113,112,113,0,121,
109,109,110,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,101,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,109,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,109,110,129,129,117,129,129,129,129,117,129,129,129,129,129,129,129,129,129,129,129,129,117,129,129,129,129,129,117,129,129,129,129,129,129,129,129,129,129,129,117,129,129,129,129,129,129,129,129,129,129,117,129,129,129,117,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,117,129,129,129,129,129,129,129,129,129,129,129,129,129,129,117,129,129,129,129,129,117,129
